Date;CowID;LamenessSchema;Drug;LamenessDays
17.09.2021;NL0636122497;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
17.09.2021;RU3111005007509;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
17.09.2021;RU3111005003114;Схема №3 Язва Рустергольца;ЯЗВ+К.2Q;8
17.09.2021;NL0754076476;Схема №3 Язва Рустергольца;ЯЗВ+К.1Q;8
17.09.2021;RU3111005016377;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
17.09.2021;NL0920835353;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
17.09.2021;NL0660151881;Схема №3.5 Флегмона;СХ3.5.4Q;8
17.09.2021;RU3101100503648;Схема №3.5 Флегмона;СХ3.5.4Q;8
17.09.2021;RU3101090128291;Нет схемы;ЯЗВ+К.4Q;0
17.09.2021;RU3101050300874;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
17.09.2021;RU3110204140252;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
17.09.2021;RU3101090126733;Схема №1 Язва Монтелларо;КЛУБН.3;8
17.09.2021;RU3101050305190;Схема №1 Язва Монтелларо;КЛУБН.3;8
17.09.2021;RU3101150106281;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
17.09.2021;RU3101090129661;Схема №1 Язва Монтелларо;КЛУБН.3;8
18.09.2021;RU3101150108114;Схема №3.5 Флегмона;СХ3.5.4;8
18.09.2021;DE0360917183;Схема №3.5 Флегмона;СХ3.5.3;8
18.09.2021;RU3101150108909;Схема №3.5 Флегмона;СХ3.5.4;8
18.09.2021;NL0725739603;Схема №3.41 Артрит;C3.41.4QЦЕФ;8
18.09.2021;RU3110204122760;Схема №3.41 Артрит;С3.41.3Q;8
18.09.2021;RU3101090156586;Схема №3.5 Флегмона;СХ3.5.3Q;8
18.09.2021;RU3101090117441;Схема №3.41 Артрит;С3.41.4Q;8
18.09.2021;RU3101090120167;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
18.09.2021;RU3101090117681;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.09.2021;RU3101150166469;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
18.09.2021;RU3101090115895;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;RU3101090118863;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;RU3101090117764;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;DE0358665609;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.09.2021;RU3101090116521;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
18.09.2021;RU3111005046301;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;DE0358644106;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;RU3101090120720;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.09.2021;RU3111005048041;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.09.2021;RU3101090120752;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.09.2021;RU3101090119375;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.09.2021;RU3101090118055;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.09.2021;RU3101090116938;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
19.09.2021;RU3101090116985;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.09.2021;RU3101090118043;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
19.09.2021;DE0360870639;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.09.2021;RU3101090117640;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.09.2021;DE0360689540;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
19.09.2021;RU3101150166826;Схема №3.41 Артрит;КОН ЛИНК;8
19.09.2021;RU3101090130300;Схема №3.41 Артрит;С3.41.3Q;8
19.09.2021;RU3101090130170;Схема №3.41 Артрит;С3.41.3Q;8
19.09.2021;RU3110204140401;Схема №3.5 Флегмона;СХ3.5.1Q;8
20.09.2021;RU3101100503648;Схема №3.41 Артрит;C3.41.4Q;8
20.09.2021;NL0660151881;Схема №3.41 Артрит;C3.41.4Q;8
20.09.2021;RU3101090129469;Нет схемы;ЯЗВ+К.3Q;0
20.09.2021;NL0928618459;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
20.09.2021;RU3111005003209;Схема №2 Язва Рустергольца;YAZVA.4Q;8
20.09.2021;NL0871925358;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
20.09.2021;RU3101090125928;Нет схемы;ЯЗВ+К.4Q;0
20.09.2021;RU3101090124582;Нет схемы;ЯЗВ+К.4Q;0
20.09.2021;RU3111005007545;Схема №2 Язва Рустергольца;YAZVA.3Q;8
20.09.2021;RU3101090106452;Нет схемы;ЯЗВ+К.4Q;0
20.09.2021;RU3101090129216;Нет схемы;ЯЗВ+К.2Q;0
20.09.2021;RU3101090118571;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.09.2021;DE0035862377;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.09.2021;RU3101090117486;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
20.09.2021;DE0358669165;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.09.2021;RU3101090156446;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.09.2021;RU3101090116463;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.09.2021;RU3101090126481;Схема №3.41 Артрит;С3.41.2Q;8
20.09.2021;DE0359924326;Схема №2 Язва Рустергольца;ЯЗВАР234;8
20.09.2021;RU3111005046301;Схема №3.41 Артрит;С3.41.4Q;8
20.09.2021;RU3110204122410;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
20.09.2021;RU3110204122873;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
20.09.2021;RU3110204130273;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
21.09.2021;RU3101150108427;Схема №2 Язва Рустергольца;ЯЗВАР.1;8
21.09.2021;RU3101090127333;Схема №2 Язва Рустергольца;ЯЗВАР.1;8
21.09.2021;RU3101050300874;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
21.09.2021;DE0359924326;Схема №3.41 Артрит;С3.41234;8
21.09.2021;RU3111005017043;Схема №3.41 Артрит;С3.41.3Q;8
21.09.2021;RU3111005046154;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
21.09.2021;RU3101051003371;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
21.09.2021;RU3101150166267;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
21.09.2021;RU3110204140252;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
21.09.2021;RU3101090129661;Схема №1 Язва Монтелларо;КЛУБН.4;8
21.09.2021;RU3101090120128;Схема №1 Язва Монтелларо;КЛУБН.3;8
21.09.2021;RU3101090126733;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
21.09.2021;RU3101150108844;Схема №2 Язва Рустергольца;ЯЗВАР.;8
21.09.2021;RU3101150140076;Схема №1 Язва Монтелларо;КЛУБН.3;8
21.09.2021;RU3101150108523;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
21.09.2021;RU3101150108909;Схема №1 Язва Монтелларо;КЛУБН.3;8
21.09.2021;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3101090119174;Нет схемы;ЯЗВ+К.4Q;0
21.09.2021;RU3101090129216;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.09.2021;RU3101090128464;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.09.2021;RU3101150100040;Нет схемы;ЯЗВ+К.4Q;0
21.09.2021;RU3110204140800;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.09.2021;RU3110204140401;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
21.09.2021;RU3101090130317;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3111005017043;Схема №3.5 Флегмона;СХ3.5.3Q;8
21.09.2021;RU3110204120633;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204130223;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.09.2021;RU3110204120633;Схема №3.5 Флегмона;СХ3.5.3Q;8
21.09.2021;RU3110204122760;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204122885;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.09.2021;RU3111005017803;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204140851;Схема №3.5 Флегмона;СХ3.5.4Q;8
21.09.2021;RU3110204140500;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204121339;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.09.2021;RU3110204122760;Схема №3.5 Флегмона;СХ3.5.3Q;8
21.09.2021;RU3110204122885;Схема №3.5 Флегмона;СХ3.5.4Q;8
21.09.2021;RU3111005017043;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204130319;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.09.2021;RU3110204120272;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.09.2021;RU3110204140851;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
21.09.2021;RU3101150166267;Нет схемы;ЯЗВАР.4;0
22.09.2021;NL0636122497;Схема №3.41 Артрит;C3.41.3Q;8
22.09.2021;RU3101090120720;Схема №3.41 Артрит;С3.41.4Q;8
22.09.2021;RU3101090129489;Схема №3.41 Артрит;С3.41.3Q;8
22.09.2021;NL0660151881;Схема №3.5 Флегмона;СХ3.5.4Q;8
22.09.2021;RU3101090118571;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101100503648;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
22.09.2021;RU3101090120167;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
22.09.2021;DE0358665609;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090115895;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090117764;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090118863;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;DE0035862377;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
22.09.2021;RU3111005046301;Схема №2 Язва Рустергольца;ЯЗВАР.14;8
22.09.2021;RU3111005048041;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090117486;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
22.09.2021;NL0656280892;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
22.09.2021;RU3101090120720;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;NL0636122497;Схема №2 Язва Рустергольца;ЯЗВАР.3Q П;8
22.09.2021;RU3101090117441;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090116521;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
22.09.2021;RU3110204122271;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090128687;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3101090130120;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.09.2021;RU3111005048859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
22.09.2021;RU3101090125683;Нет схемы;ЯЗВ+К.4Q;0
22.09.2021;RU3110204130964;Нет схемы;ЯЗВ+К.3Q;0
22.09.2021;RU3101090129625;Нет схемы;ЯЗВ+К.4Q;0
23.09.2021;RU3101090118863;Схема №3.41 Артрит;С3.41.4Q;8
23.09.2021;RU3101090120202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101090119676;Схема №2 Язва Рустергольца;ЯЗВАР.24;8
23.09.2021;DE0360759205;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
23.09.2021;RU3101090125491;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;DE0358644106;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.09.2021;RU3101090115930;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
23.09.2021;RU3101090116463;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.09.2021;RU3101090156446;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101090129066;Схема №3.41 Артрит;С3.41.3Q;8
23.09.2021;DE0360406010;Схема №2 Язва Рустергольца;YAZVA.1Q;8
23.09.2021;RU3111005007120;Схема №3.5 Флегмона;CX3.5.2Q;8
23.09.2021;RU3101090128914;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101090119007;Нет схемы;ЯЗВ+К.2Q;0
23.09.2021;RU3101090129066;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101150166138;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
23.09.2021;RU3101090119679;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.09.2021;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101090125092;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.09.2021;RU3101090130170;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.09.2021;RU3101090126304;Нет схемы;ЯЗВ+К.3Q;0
24.09.2021;RU3110204122355;Схема №3.41 Артрит;С3.41.1Q;8
24.09.2021;RU3101090129098;Нет схемы;ЯЗВ+К.3Q;0
24.09.2021;DE0358674341;Схема №3.41 Артрит;С3.41.4Q;8
24.09.2021;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.09.2021;RU3101150108024;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
24.09.2021;RU3101150106281;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
24.09.2021;RU3101090126733;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
24.09.2021;DE0539105468;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
24.09.2021;DE0360917183;Схема №1 Язва Монтелларо;КЛУБН.3;8
24.09.2021;RU3101150108844;Схема №2 Язва Рустергольца;ЯЗВАР.3;8
24.09.2021;RU3101090120128;Схема №1 Язва Монтелларо;КЛУБН.3;8
24.09.2021;RU3101050305190;Схема №1 Язва Монтелларо;КЛУБН.3;8
24.09.2021;DE0358230006;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
24.09.2021;DE0360496880;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
24.09.2021;RU3101150108236;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
24.09.2021;RU3110204140252;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
24.09.2021;NL0652749003;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
24.09.2021;NL0669615348;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
24.09.2021;NL0895967963;Схема №3.5 Флегмона;СХ3.5.3Q;8
24.09.2021;RU3101150108467;Схема №2 Язва Рустергольца;ЯЗВАР.4;8
24.09.2021;RU3101150108909;Схема №1 Язва Монтелларо;КЛУБН.3;8
24.09.2021;RU3101090126481;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
24.09.2021;NL0715910058;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
24.09.2021;NL0620213761;Схема №3 Язва Рустергольца;ЯЗВ+К.2,3Q;8
24.09.2021;RU3101090130317;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.09.2021;RU3110204122873;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.09.2021;RU3110204120649;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
24.09.2021;RU3110204130319;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.09.2021;RU3110204122760;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.09.2021;RU3110204122410;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
24.09.2021;RU3110204140851;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
24.09.2021;NL0869965809;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q П;8
25.09.2021;RU3101090117441;Схема №3.41 Артрит;С3.41.4Q;8
25.09.2021;RU3101090117025;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.09.2021;DE0360531137;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
25.09.2021;RU3101090118771;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
25.09.2021;RU3101090116356;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.09.2021;RU3101090119317;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.09.2021;RU3101090116874;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
25.09.2021;RU3101090119770;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.09.2021;RU3101090102502;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
25.09.2021;RU3110204122440;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
25.09.2021;DE0358653679;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.09.2021;RU3111005007545;Схема №2 Язва Рустергольца;YAZVA.3Q;8
25.09.2021;RU3101090125635;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
