Date;CowID;TraumaSchema;TraumaPrep;TraumaDays
26.02.2022;NL0750381819;Схема №3.7 Растяжение;СХ3.7;4
27.02.2022;RU3101090120010;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101090156469;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101100549803;Схема №3.6 Рана;ТРПУТСУС;6
27.02.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101100547544;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101090119939;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.02.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101090119927;Схема №3.6 Рана;АРТРОЗ;6
27.02.2022;RU3101090119736;Схема №3.6 Рана;АРТРОЗ;6
28.02.2022;RU3101090120010;Схема №3.6 Рана;АБЦЕСС;6
28.02.2022;RU3101090116563;Схема №3.6 Рана;ТРВЫМЕНИ;6
01.03.2022;RU3101090156446;Схема №3.6 Рана;ГЕМАТОМА;6
01.03.2022;RU3101090120797;Схема №3.6 Рана;ГЕМАТОМ;6
01.03.2022;RU3101090156889;Схема №3.7 Растяжение;ИНФЛАРТ;4
01.03.2022;RU3101090156641;Схема №3.6 Рана;РВАНРАН4;6
01.03.2022;RU3101090120385;Схема №3.6 Рана;Н/Д;6
01.03.2022;RU3101090120385;Схема №3.6 Рана;НЕДОИТСЯ;6
02.03.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
02.03.2022;RU3101090116713;Схема №3.7 Растяжение;ИНФЛАРТ;4
03.03.2022;RU3101090156908;Схема №3.6 Рана;ВЫВ СУСТ;6
03.03.2022;RU3101090119538;Схема №3.7 Растяжение;ИНФЛАРТ;4
03.03.2022;RU3101090118633;Схема №3.6 Рана;НЕДОИТСЯ;6
04.03.2022;RU3101090119939;Схема №3.7 Растяжение;ИНФЛАРТ;4
04.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090156522;Схема №3.6 Рана;НКР ПЛЦ;6
04.03.2022;RU3101090119538;Схема №3.7 Растяжение;ИНФЛАРТ;4
04.03.2022;RU3101090119927;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090119939;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090156469;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101100547544;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101090119736;Схема №3.6 Рана;АРТРОЗ;6
04.03.2022;RU3101100549803;Схема №3.6 Рана;ТР СУСТ;6
04.03.2022;RU3101090156889;Схема №3.7 Растяжение;ИНФЛАРТ;4
04.03.2022;NL0875878001;Схема №3.6 Рана;АГАЛАКТИЯ;6
05.03.2022;RU3101090119751;Схема №3.6 Рана;ТРХВОСТА;6
06.03.2022;RU3101090156225;Схема №3.7 Растяжение;ИНФЛАРТ;4
06.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
06.03.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
06.03.2022;NL0599907601;Схема №3.7 Растяжение;СХ3.7;4
06.03.2022;RU3110204130938;Схема №3.6 Рана;РЕТИКУЛОПЕРИТОНИ;6
07.03.2022;RU3101150140659;Схема №3.6 Рана;ТР ВЛАГ;6
07.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
07.03.2022;RU3101090119538;Схема №3.7 Растяжение;ИНФЛАРТ;4
07.03.2022;RU3101090156889;Схема №3.7 Растяжение;ИНФЛАРТ;4
07.03.2022;DE0539331219;Схема №3.7 Растяжение;СХ3.7;4
07.03.2022;RU3110204130938;Схема №3.6 Рана;РЕТИКУЛОПЕРИТОНИ;6
08.03.2022;RU3101090116342;Схема №3.6 Рана;АНТЕЛИСТ;6
08.03.2022;RU3101090120858;Схема №3.6 Рана;АРТРОЗ;6
08.03.2022;RU3101090120056;Схема №3.7 Растяжение;ИНФЛАРТ;4
08.03.2022;RU3101090119760;Схема №3.6 Рана;ХР ПНЕВМ;6
08.03.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
08.03.2022;RU3101090120188;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101090119736;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101090156469;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101090119939;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101100547544;Схема №3.6 Рана;АРТРОЗ;6
09.03.2022;RU3101090156522;Схема №3.6 Рана;НЕКР ПАЛ;6
09.03.2022;RU3101090116342;Схема №3.7 Растяжение;ИНФЛАРТ;4
10.03.2022;NL0934253723;Схема №3.6 Рана;НА БРАК;6
10.03.2022;DE0358304127;Схема №3.6 Рана;НА БРАК;6
10.03.2022;RU3111005017048;Схема №3.6 Рана;НА БРАК;6
10.03.2022;NL0595582079;Схема №3.7 Растяжение;СХ3.7;4
11.03.2022;NL0698539293;Схема №3.6 Рана;НА БРАК;6
11.03.2022;RU3101090156889;Схема №3.7 Растяжение;ИНФЛАРТ;4
11.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
11.03.2022;RU3101090156908;Схема №3.6 Рана;ТР БЕДРА;6
11.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
11.03.2022;RU3101090118623;Схема №3.7 Растяжение;ИНФЛАРТ;4
11.03.2022;RU3101090119927;Схема №3.6 Рана;АРТРОЗ;6
11.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
11.03.2022;RU3101090119757;Схема №3.6 Рана;ТР ВЫМЕН;6
11.03.2022;DE0362647240;Схема №3.7 Растяжение;СХ3.7;4
12.03.2022;RU3101090119924;Схема №3.6 Рана;ДЕФОРСУС;6
12.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
12.03.2022;RU3101090119538;Схема №3.7 Растяжение;ИНФЛАРТ;4
12.03.2022;RU3101090119031;Схема №3.6 Рана;ТУГОДОЙ;6
12.03.2022;DE0359842102;Схема №3.6 Рана;ТР ВЫМ;6
13.03.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
13.03.2022;RU3101090117421;Схема №3.6 Рана;АБС ПЛЕЧ;6
13.03.2022;RU3101090117503;Схема №3.6 Рана;ХР ПНЕВМ;6
13.03.2022;RU3101100549803;Схема №3.6 Рана;ТР СВЯЗ;6
13.03.2022;RU3101090120188;Схема №3.6 Рана;АРТРОЗ;6
14.03.2022;RU3101090156469;Схема №3.6 Рана;АРТРОЗ;6
14.03.2022;RU3101090156225;Схема №3.6 Рана;ТР СУСТ;6
14.03.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
14.03.2022;RU3111005016885;Схема №3.6 Рана;ТР СПИНЫ;6
14.03.2022;RU3101090119736;Схема №3.6 Рана;АРТРОЗ;6
14.03.2022;RU3101090156889;Схема №3.7 Растяжение;ПУТЫ;4
14.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
14.03.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
14.03.2022;RU3101090118492;Схема №3.6 Рана;ТУГОДОЙ;6
15.03.2022;RU3101090156446;Схема №3.6 Рана;ДЕФРСУСТ;6
15.03.2022;RU3101090118623;Схема №3.6 Рана;ВЫВИХ;6
15.03.2022;RU3111005048029;Схема №3.6 Рана;БУРСИТ;6
15.03.2022;RU3101100547463;Схема №3.6 Рана;ТУГОДОЙ;6
16.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
16.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
16.03.2022;RU3101090117689;Схема №3.6 Рана;ТР ПОЗВО;6
16.03.2022;RU3101090119760;Схема №3.6 Рана;ХР ПНЕВМ;6
16.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
16.03.2022;NL0877090210;Схема №3.6 Рана;ВЫВИХ3Q;6
16.03.2022;NL0877090210;Схема №3.7 Растяжение;СХ3.7;4
17.03.2022;RU3101090116563;Схема №3.6 Рана;ТР ВЫМ;6
17.03.2022;RU3101090119751;Схема №3.6 Рана;ТР ВЫМ;6
17.03.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
17.03.2022;RU3101090156688;Схема №3.6 Рана;АРТРОЗ;6
17.03.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
17.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
18.03.2022;RU3101090117421;Схема №3.6 Рана;ТР ПЛЕЧ;6
18.03.2022;RU3101100549803;Схема №3.6 Рана;ТР СВЯЗ;6
18.03.2022;RU3101090156522;Схема №3.6 Рана;АБСЦЕСС;6
18.03.2022;RU3101090156417;Схема №3.6 Рана;НЕДОИТСЯ;6
18.03.2022;RU3101090119675;Схема №3.6 Рана;CC;6
19.03.2022;RU3101090156641;Схема №3.6 Рана;ТРАВМА4К;6
19.03.2022;RU3101090119736;Схема №3.6 Рана;АРТРОЗ;6
19.03.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
19.03.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
19.03.2022;RU3111005016885;Схема №3.6 Рана;ТРСПИНЫ;6
19.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
19.03.2022;RU3101090106778;Схема №3.7 Растяжение;ИНФЛАРТ;4
19.03.2022;DE0359842102;Схема №3.6 Рана;СЕПСИС2Q;6
19.03.2022;RU3101090119894;Схема №3.6 Рана;ГЕМОР3Q;6
20.03.2022;DE0360160970;Схема №3.6 Рана;РЕТИКУЛОПЕРИТОНИ;6
20.03.2022;RU3111005017279;Схема №3.6 Рана;ТР СУСТ;6
20.03.2022;RU3101090118623;Схема №3.6 Рана;ВЫВИХ;6
20.03.2022;RU3110204122508;Схема №3.6 Рана;СВЯЗКИ;6
20.03.2022;RU3111005048029;Схема №3.6 Рана;УШИБ;6
20.03.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
20.03.2022;RU3101090118038;Схема №3.6 Рана;ТУГОДОЙ;6
20.03.2022;RU3101090117186;Схема №3.6 Рана;ТУГОДОЙ;6
20.03.2022;RU3101090120021;Схема №3.6 Рана;ТР ВЫМ;6
20.03.2022;RU3101090118987;Схема №3.6 Рана;ТРПЛЕЧ2К;6
20.03.2022;DE0360160970;Схема №3.6 Рана;РЕТИКУЛИТ;6
20.03.2022;RU3101090106778;Схема №3.7 Растяжение;ИНФЛАРТ;4
21.03.2022;RU3101090119142;Схема №3.6 Рана;ХР ПНЕВМ;6
21.03.2022;RU3101090120116;Схема №3.6 Рана;ХР ПНЕВМ;6
21.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
21.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
21.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
21.03.2022;DE0358644106;Схема №3.6 Рана;АБСЦ;6
21.03.2022;RU3101090156236;Схема №3.6 Рана;ЛИМФОДЕН;6
21.03.2022;RU3101090125576;Схема №3.6 Рана;ТР СОСКА;6
21.03.2022;RU3101100547463;Схема №3.6 Рана;ТУГОДОЙ;6
22.03.2022;RU3101090117186;Схема №3.6 Рана;ГПКР;6
22.03.2022;RU3101090156688;Схема №3.6 Рана;АРТРОЗ;6
22.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
22.03.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
23.03.2022;RU3101090156236;Схема №3.6 Рана;ГЕМАТОМА;6
24.03.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
24.03.2022;RU3101090128821;Схема №3.6 Рана;НЕДОИТСЯ;6
24.03.2022;RU3101090117742;Схема №3.6 Рана;СХ3.6;6
24.03.2022;RU3101090119675;Схема №3.6 Рана;С/С;6
24.03.2022;RU3101090119676;Схема №3.6 Рана;АБСЦЕСС;6
24.03.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
24.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
24.03.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
24.03.2022;RU3111005016885;Схема №3.6 Рана;ТР СПИНЫ;6
24.03.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
24.03.2022;RU3101090120542;Схема №3.6 Рана;ТРАВМАНет схемыМ;6
25.03.2022;RU3101090118987;Схема №3.6 Рана;ТРПЛЕЧ2К;6
25.03.2022;RU3101090120021;Схема №3.6 Рана;ТРВЫМЕНИ;6
25.03.2022;RU3111005048029;Схема №3.6 Рана;УШИБ;6
25.03.2022;RU3101090120952;Схема №3.6 Рана;АРТРОЗ;6
25.03.2022;RU3101090156503;Схема №3.6 Рана;НЕКРОПЛЦ;6
25.03.2022;RU3101100546566;Схема №3.7 Растяжение;СХ3.7;4
26.03.2022;RU3101090120952;Схема №3.6 Рана;АБСЦЕСС;6
26.03.2022;RU3101090116988;Схема №3.6 Рана;СПАЙКИ;6
26.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
26.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
26.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
26.03.2022;DE0358665841;Нет схемы;ТУГОДОЙ;0
26.03.2022;RU3101090117186;Схема №3.6 Рана;ТУГОДОЙ;6
26.03.2022;RU3101090157395;Схема №3.6 Рана;АБСЦЕСС;6
26.03.2022;RU3101090120244;Схема №3.6 Рана;ГИПЕРКЕР;6
26.03.2022;RU3101100547463;Нет схемы;ТУГОДОЙ;0
27.03.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
27.03.2022;RU3101090156688;Схема №3.6 Рана;АРТРОЗ;6
27.03.2022;RU3101090156908;Схема №3.6 Рана;ТР 1К;6
27.03.2022;RU3111005017279;Схема №3.6 Рана;СУСТ;6
27.03.2022;DE0358611034;Схема №3.6 Рана;ТУГОДОЙ;6
27.03.2022;RU3101090125576;Схема №3.6 Рана;ТР СОСКА;6
28.03.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
29.03.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
29.03.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
29.03.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
29.03.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
29.03.2022;RU3101090119676;Схема №3.6 Рана;ТР ВЫМЕН;6
29.03.2022;NL0684368520;Схема №3.6 Рана;ТРАВМА СОСКА;6
29.03.2022;RU3101090156296;Схема №3.6 Рана;КРОВЬ;6
30.03.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
30.03.2022;RU3101090156503;Схема №3.6 Рана;НЕКР ПАЛ;6
30.03.2022;RU3101090120931;Схема №3.7 Растяжение;ИНФЛАРТ;4
31.03.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
31.03.2022;RU3101090120931;Схема №3.7 Растяжение;ИНФЛАРТ;4
31.03.2022;RU3101090120952;Схема №3.6 Рана;АБСЦЕСС;6
31.03.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
31.03.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
31.03.2022;DE0360311845;Схема №3.6 Рана;ХР ПНЕВМ;6
31.03.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
01.04.2022;RU3101090156688;Схема №3.6 Рана;АРТРОЗ;6
01.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
02.04.2022;RU3101090156503;Схема №3.6 Рана;АРТРОЗ;6
02.04.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
02.04.2022;RU3101090120931;Схема №3.7 Растяжение;ИНФЛАРТ;4
02.04.2022;RU3101090120784;Схема №3.6 Рана;ТР ВЛАГ;6
03.04.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
03.04.2022;RU3101090120952;Схема №3.6 Рана;АРТРОЗ;6
03.04.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
03.04.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
03.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
03.04.2022;RU3101090119676;Схема №3.6 Рана;НЕДОИТСЯ;6
04.04.2022;RU3110204121304;Схема №3.6 Рана;2 СОСКА!;6
04.04.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
05.04.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
05.04.2022;RU3101090118500;Схема №3.6 Рана;АБС ВЫМ;6
05.04.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
05.04.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
05.04.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
05.04.2022;RU3101090156236;Схема №3.6 Рана;АБС ШЕЯ;6
06.04.2022;RU3101090156688;Схема №3.6 Рана;АРТРОЗ;6
06.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
06.04.2022;RU3101090156212;Схема №3.6 Рана;АРТРОЗ;6
06.04.2022;NL0938287896;Схема №3.6 Рана;АГАЛАКТИЯ;6
06.04.2022;DE1504387148;Схема №3.6 Рана;ОБМОРОЖЕНИЕ;6
06.04.2022;RU3101090116828;Схема №3.6 Рана;ТУГОДОЙ;6
07.04.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
07.04.2022;RU3111005017094;Схема №3.6 Рана;ТРАВМАТИ;6
07.04.2022;RU3101090156380;Схема №3.6 Рана;МИКОПЛАЗ;6
07.04.2022;RU3101090120541;Схема №3.6 Рана;ХРПНЕВМО;6
07.04.2022;RU3101090156503;Схема №3.6 Рана;АРТРОЗ;6
07.04.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
07.04.2022;RU3101090156676;Схема №3.6 Рана;АРТРОЗ;6
07.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
07.04.2022;RU3111005017094;Схема №3.6 Рана;ТРАВМАБП;6
08.04.2022;RU3101090159186;Схема №3.6 Рана;СХ3.6;6
09.04.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
09.04.2022;RU3101090156503;Схема №3.6 Рана;АРТРОЗ;6
10.04.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
10.04.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
10.04.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
10.04.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
11.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
11.04.2022;RU3101090120364;Схема №3.6 Рана;ОТЕКВУЛВ;6
12.04.2022;RU3111005017094;Схема №3.6 Рана;ТРАВМАТИ;6
12.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
12.04.2022;RU3101090156380;Схема №3.6 Рана;МИКОПЛАЗ;6
12.04.2022;RU3101090116988;Схема №3.6 Рана;ПОЛИНЕВР;6
12.04.2022;RU3111005046109;Схема №3.6 Рана;СЕПСИС;6
12.04.2022;RU3101090120541;Схема №3.6 Рана;ХР ПНЕВМ;6
12.04.2022;DE0358617546;Схема №3.6 Рана;НЕДОИТСЯ;6
12.04.2022;RU3101090156641;Схема №3.6 Рана;АРТРОЗ;6
13.04.2022;RU3101090156676;Схема №3.6 Рана;НЕКРОЗ;6
13.04.2022;RU3101090119675;Схема №3.6 Рана;С/С;6
13.04.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
13.04.2022;RU3101090156224;Схема №3.6 Рана;ТУГОДОЙ;6
14.04.2022;RU3101090120364;Схема №3.6 Рана;ТР.ВУЛВЫ;6
14.04.2022;RU3101090117615;Схема №3.6 Рана;РЕК БРАК;6
14.04.2022;RU3101090120219;Схема №3.6 Рана;РЕК БРАК;6
14.04.2022;RU3101090119894;Схема №3.6 Рана;СЕПСИС;6
15.04.2022;RU3111005017094;Схема №3.6 Рана;C/C;6
15.04.2022;NL0669615331;Схема №3.6 Рана;ТРАВМА ПОЗВОНОЧИ;6
15.04.2022;RU3111005048005;Схема №3.6 Рана;ТР ПОЗВН;6
16.04.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
16.04.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
16.04.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
16.04.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
16.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
16.04.2022;RU3101090119142;Схема №3.6 Рана;ХР ПНЕВМ;6
17.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
